Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,gpt_point,predicted_score
91091,US,"This blend of Sangiovese, Cabernet Sauvignon and Merlot is an Oregon winery's take on a super Tuscan red. Aromas are volatile and those high tones carry into the flavors. Light raspberry fruit, high acidity, and a sharp astringency characterize the wine.",Conti di Val Seriana Soleggio,86,27,Oregon,Columbia Valley (OR),Oregon Other,Paul Gregutt,@paulgwine聽,Apolloni 2007 Conti di Val Seriana Soleggio Red (Columbia Valley (OR)),Red Blend,Apolloni,85,82
59079,US,"Made from 100% Lake County-grown Riesling grapes, this opens with sweet aromas of nectar and golden honey. It's pretty and off dry (30 g/L residual sugar), remaining balance because of its crisp acidity.",,88,13,California,California,California Other,Virginie Boone,@vboone,The White Knight 2010 Riesling (California),Riesling,The White Knight,89,88
11038,US,"With a delicate, silky mouthfeel and bright acidity, this wine fulfils Pinot's basic requirements. It has raspberry, persimmon and mushroom flavors, and also is quite tannic. Drink now, after decanting it for a while.",,86,23,California,Central Coast,Central Coast,,,MacMurray Ranch 2012 Pinot Noir (Central Coast),Pinot Noir,MacMurray Ranch,88,87
24886,US,"This Chardonnay has fine acidity and even some minerality giving a bracing edge to ripe tropical fruit, peach and citrus flavors. It's heavily oaked, though, and has a soft ripeness that makes the wine almost off dry.",,85,19,California,Napa Valley,Napa,,,Black Stallion 2011 Chardonnay (Napa Valley),Chardonnay,Black Stallion,88,86
24203,US,"Fresh and leesy, this stainless steel-fermented Pinot Gris spent six months on the lees, giving it extra freshness and texture. Sweet grass and fresh herbs spread nicely across the palate, and the 15% alcohol does not register as such. In fact, if anything, this seems to fall on the lighter side of Oregon Pinot Gris, without the thick and heavy fresh cut pear character that many of them bring. Pair this with chanterelles in a light cream sauce.",,87,18,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine聽,Left Coast Cellars 2005 Pinot Gris (Willamette Valley),Pinot Gris,Left Coast Cellars,88,89
78043,US,"Clean and light aromas of apples, sharp nectarine, yellow lilies and crushed white rocks make for a compelling nose on this bottling. The palate is very high-toned on first sip, then opens up with flavors of seared lemon rinds, saffron, sea salt and a light custard.",,90,39,California,Chalone,Central Coast,Matt Kettmann,@mattkettmann,Michaud 2015 Marsanne (Chalone),Marsanne,Michaud,92,91
48533,US,"About a second after you sip this wine, the sugary fruit hits, like the blast of a gummy bears. The wine is front-loaded with raspberries, watermelons, persimmons and strawberries, and the acidity is pretty good, but it's simply too sweet and fruity.",Estate Grown,84,35,California,Russian River Valley,Sonoma,,,Balverne 2010 Estate Grown Pinot Noir (Russian River Valley),Pinot Noir,Balverne,75,83
92943,US,"This new Cabernet Sauvignon has the raisined fruit flavors of an older, or quickly aging wine. Barrel aging contributes additional elements of soy and maple syrup, eventually thinning out through the finish. Drink soon.",,87,30,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Mannina Cellars 2010 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Mannina Cellars,85,83
38105,US,"This Foursight Pinot is one of two, in amount of oak used (40% new oak in this case).This is light in color, earthy with mushroom-y spice tones and a darker fruit and oak expression than other, lighter-styled Anderson Valley Pinots. The vineyard is closer to Boonville and thereby typically warmer than the valley's Deep End.",Charles Vineyard,89,46,California,Anderson Valley,,Virginie Boone,@vboone,Foursight 2010 Charles Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Foursight,88,90
6915,US,"Restrained in alcohol, this extreme Sonoma Coast Pinot delivers plenty of flavor, along the lines of funky, earthy licorice and whole-cluster cardamom spice, supported along the way by a pomegranate note. Zingy acidity is present, along with a low imprint of oak.",Camp Meeting Ridge Estate Vineyard,93,90,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Flowers 2012 Camp Meeting Ridge Estate Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Flowers,92,90
25476,US,"Very rich and fruity, offering waves of ripe crushed pineapples, pears, vanilla bean, buttered popcorn and spices. What it lacks in subtlety it makes up for in sheer power.",Stuhlmuller Vineyard INOX,87,32,California,Alexander Valley,Sonoma,,,Thomas George 2008 Stuhlmuller Vineyard INOX Chardonnay (Alexander Valley),Chardonnay,Thomas George,91,91
93690,US,"Barely drinkable, although you'll get by at big parties where nobody cares. It's silky, sweet and minty.",,80,7,California,California,California Other,,,Backhouse 2010 Pinot Noir (California),Pinot Noir,Backhouse,85,82
75703,US,"This white is a study in unexpected complexity and pleasure. Quince, sulfur and grapefruit notes define it best, as supple minerality and gravelly texture provide dimensionality.",Olema,90,15,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Amici 2014 Olema Chardonnay (Sonoma County),Chardonnay,Amici,93,89
5011,US,"Truly stunning, the Lewis Estate Riesling from Dunham explodes with fragrant fruits鈥攃itrus, melon and tropical. A symphony of subtle accents, such as powdered sugar, candied citrus peel and breakfast tea, this gorgeous bottle belongs with the short list of the very best of Washington's many Rieslings.",Lewis Estate Vineyard,95,20,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Dunham 2010 Lewis Estate Vineyard Riesling (Columbia Valley (WA)),Riesling,Dunham,95,94
129311,US,"This wine's flinty, mineral aroma gives way to lively citrus flavors, great acidity and smooth texture that carry into the finish. It's subtle and medium bodied, with very good balance and enough complexity to hold interest.",Feliz Vineyard Estate Bottled,90,17,California,Mendocino,,Jim Gordon,@gordone_cellars,Brutocao 2016 Feliz Vineyard Estate Bottled Sauvignon Blanc (Mendocino),Sauvignon Blanc,Brutocao,92,91
72535,US,"Who knew Ohio made such tasty Chardonnay? Bright and fresh, with scents of green apple, pear, fresh herbs and just a hint of nut oil. This dry, medium-bodied wine offsets juicy flavors of nectarines and apples against a backdrop of sweet cream and white flowers that lingers on the finish. Drink now.",,87,11,Ohio,Grand River Valley,,Anna Lee C. Iijima,,Debonn茅 2009 Chardonnay (Grand River Valley),Chardonnay,Debonn茅,92,88
74714,US,"This creative blend of 46% Cabernet Sauvignon, 17% Merlot, 15% Tannat, 13% Petit Verdot, 8% Syrah and 1% Petite Sirah offers roasted red-bell pepper, black gravel, black plums, chocolate cake and caramelized beef on the umami-driven nose. The palate is tighter, with elderberries, cranberries and decent tannic grip, proving tasty but not quite as exciting as the nose suggests.",A Proper,90,16,California,California,California Other,Matt Kettmann,@mattkettmann,Bonny Doon 2013 A Proper Claret (California),Claret,Bonny Doon,87,86
16702,US,"Very ripe, rich and oaky, made solidly in the California style. Doesn't leave much to the imagination, but rewards for decadent pineapple, pear, cr猫me br没l茅e, buttered popcorn and vanilla flavors.",Catherine's Vineyard,88,32,California,Carneros,Napa-Sonoma,,,Bonneau 2008 Catherine's Vineyard Chardonnay (Carneros),Chardonnay,Bonneau,88,92
68660,US,"Bold and flavorful without feeling overtly ripe or sweet, this wine has a lot to say. It's complex and spicy, smelling of cardamom, nutmeg and rosemary鈥攁 possible result of its 25% whole-cluster fermentation. Red cherry, rhubarb and pomegranate flavors are bracing and fresh, while the texture is firm and moderately tannic. It's cellarable and will be best after 2018.",Oppenlander,93,48,California,Mendocino,,Jim Gordon,@gordone_cellars,Phillips Hill 2014 Oppenlander Pinot Noir (Mendocino),Pinot Noir,Phillips Hill,92,92
101398,US,"Polished and sophisticated, with lush green apple, pineapple, buttered toast and cinnamon flavors. Likeable for its balance and sheer drinkability.",Reserve,88,20,California,Russian River Valley,Sonoma,,,Frei Brothers 2005 Reserve Chardonnay (Russian River Valley),Chardonnay,Frei Brothers,94,91
8687,US,"This blend of 59% Roussanne, 36% Grenache Blanc and 5% Viognier is very lemony on the nicely restrained nose that also offers mango, yellow apple and grapefruit pith. Once sipped, the wine is wide and welcoming with red and yellow apples, Meyer lemon and tangerine flavors, proving quite easy-drinking.",Z Blanc,88,20,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Zaca Mesa 2013 Z Blanc White (Santa Ynez Valley),Rh么ne-style White Blend,Zaca Mesa,90,87
103234,US,"This burly, robust wine is smoky in oak, with a twist of cedar and sage. The tannins are sizable and soft, providing weight and structured body, while the fruit remains elusive behind dried herb and cracked black pepper.",,91,74,California,Napa Valley,Napa,Virginie Boone,@vboone,Darioush 2013 Shiraz (Napa Valley),Shiraz,Darioush,88,89
94860,US,"Grown in Green Valley, this medium-bodied wine offers heady Asian spices seasoned over tart, tangy orange and cherry. Pretty aromatics ride shotgun over a depth of earth and soft tannin and smoky oak, the wine ultimately plush and lush.",Dutton Ranch,91,40,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Sonoma-Loeb 2014 Dutton Ranch Pinot Noir (Russian River Valley),Pinot Noir,Sonoma-Loeb,92,91
92310,US,"With a dark oak profile, this wine blends Merlot with Malbec, the two combining to offer cinnamon, clove, cedar and herb. The fruit tends more red than black, and is friendly but a touch puckering and dry.",District 3,84,17,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Sonoma Collection 2013 District 3 Red (Sonoma Valley),Red Blend,Sonoma Collection,87,87
100799,US,"This is lively, lean, and agile in style, from the fresh raspberry and cranberry aromas to the tangy raspberry flavors to the insistent tannins and firm acidity that frame it. Light to medium in body, this should soften and broaden in texture with time. Best after 2016.",Fog-Eater,89,45,California,Anderson Valley,,Jim Gordon,@gordone_cellars,Drew 2012 Fog-Eater Pinot Noir (Anderson Valley),Pinot Noir,Drew,88,87
72087,US,"The aromas are restrained and mellow in this bottling from winemaker Tyler Thomas, showing mostly yellow apple and citrus peel notes. The palate is racy, high-toned and steely in structure, framed by a razor-sharp edge of zippy acidity, with only faint background notes of ripe stonefruit.",Dierberg Vineyard,91,32,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Dierberg 2014 Dierberg Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Dierberg,88,87
11169,US,"This variety is commonly used in Champagne but rarely vinified on its own. This wine shows why. It's like Pinot Noir in the silky texture, but feels jagged and harsh, and the fruit tastes a little baked and sugary.",,84,35,California,Carneros,Napa-Sonoma,,,Domaine Chandon 2005 Pinot Meunier (Carneros),Pinot Meunier,Domaine Chandon,83,83
33351,US,"Made from a majority of Cabernet Franc, complemented with a small handful of Merlot, the wine is aged in new French oak half barrels. Tannic and savory in cassis and cranberry, the wine also shows a trace of black tea and tomato leaf. The wine's oak remains extremely pronounced, which suggests some time in cellar, through 2020.",Will Jarvis' Science Project,88,135,California,Napa Valley,Napa,Virginie Boone,@vboone,Jarvis 2012 Will Jarvis' Science Project Red (Napa Valley),Bordeaux-style Red Blend,Jarvis,87,89
42164,US,"The fruit is sourced from Mark Ryan-designated rows in the Lachini Vineyard. Fermented with native yeast in stainless steel, and aged in 50% new French oak, this opens with plenty of green tea-flavored tannins, and an undercurrent of earth and wood, but the Pinot fruit shines through and expands, with notes of cola, cherry fruit and a streak of iron.",Black Love,91,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine聽,Mark Ryan 2009 Black Love Pinot Noir (Willamette Valley),Pinot Noir,Mark Ryan,92,91
12069,US,"This tastes sweet and simple, with lemongrass and tropical fruit notes. It's high in acidity, giving it a sweet and sour finish.",,82,18,California,Santa Barbara County,Central Coast,,,Felten Cellars 2011 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,Felten Cellars,84,85
99660,US,"An excellent wine for drinking now. It's dry and fruity, with a meaty, fleshy texture housing flavors of blackberries, cherries, herbs and oak. Fine enough to drink with a good steak.",,88,40,California,Napa Valley,Napa,,,Peter Paul Wines 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Peter Paul Wines,93,92
128159,US,"This wine is complex and delicious. The vineyard, midway between the warmer Santa Ynez Valley and cooler Santa Rita Hills, is rich in tangerines, lemons and tropical fruits, with brisk acidity and lots of new French oak. It's ripe and full-bodied, suggesting pairing with veal.",Los Alamos Vineyard,90,25,California,Santa Barbara County,Central Coast,,,Au Bon Climat 2011 Los Alamos Vineyard Chardonnay (Santa Barbara County),Chardonnay,Au Bon Climat,93,91
23349,US,"Here's a rich, easy-to-like Sauvignon Blanc. Shows keen acidity and complex flavors of citrus fruits, lemongrass, minerals and honey. Feels vigorous and clean all the way through to the long, spicy finish.",,90,20,California,Napa Valley,Napa,,,John Anthony 2009 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,John Anthony,92,90
76185,US,"This is an earthy Pinot Noir with prominent mushroom notes. It's crisp and dry, with some unripe flavors that compromise the otherwise ripe, red fruit. Drink now.",Estate,84,40,California,Santa Lucia Highlands,Central Coast,,,Boekenoogen 2011 Estate Pinot Noir (Santa Lucia Highlands),Pinot Noir,Boekenoogen,85,84
107365,US,"Truffled earth and cranberry-strawberry envelop sizable oak and bittersweet tannin in this warm-vintage wine. On the more light-bodied side, it features savory tinges of black tea.",,87,35,California,Carneros-Napa Valley,Napa,Virginie Boone,@vboone,Bouchaine 2012 Pinot Noir (Carneros-Napa Valley),Pinot Noir,Bouchaine,89,87
